NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio,avg_cost_per_procedure,verification_delay_days,duplicate_ID_count,duplicate_ID_count_month,time_between_admissions,num_claims_last_30d_by_provider,num_unique_patients_last_30d,provider_claim_rate_vs_peer,claim_rejection_rate_provider,year_month,month_over_month_claim_growth,sudden_spike_flag,new_provider_month_flag,avg_claim_per_patient,claim_fragmentation,claim_fragmentation_score,service_mix_index,provider_id_default,fraud_label
4332560075499912,0,1,25,M,RS002,H25.9,13.4,2,4,0,6877752,2025-01-18,2025-03-20,manual,7500000,0.9170336,1719438.0,61,3,1,16.0,31,29,1.0391230455674134,0.133578024844224,2025-03,0.3214285714285714,0,0,237163.8620689655,0,0,4.200547839995615,RS002,NORMAL
3993497940265172,0,1,12,F,RS002,A09,45.23,2,3,0,7353268,2025-03-11,2025-03-20,auto,1300000,5.65636,2451089.333333333,9,6,0,206.0,31,29,1.0391230455674134,0.1015757102183881,2025-03,0.3214285714285714,0,0,253560.9655172414,0,0,4.200547839995615,RS002,MEDIUM
4015893336898934,0,1,30,F,RS001,I10,99.04,1,2,2,7679380,2024-12-18,2025-03-20,auto,2000000,3.83969,3839690.0,92,4,0,0.0,45,41,1.131614360602141,0.1125832987751796,2025-03,-0.1999999999999999,0,0,187301.9512195122,0,0,4.185516708138293,RS001,HIGH
7859935000867847,1,0,67,F,RS001,K29.7,45.16,2,4,4,8029099,2025-03-13,2025-03-20,manual,1700000,4.722999411764706,2007274.75,7,5,0,128.0,45,41,1.131614360602141,0.050842381374584,2025-03,-0.1999999999999999,0,0,195831.6829268293,0,0,4.185516708138293,RS001,HIGH
3357649976743084,1,1,38,M,RS003,K21.0,45.16,2,4,1,4185643,2024-10-25,2025-03-21,auto,1400000,2.989745,1046410.75,147,2,0,0.0,27,26,0.8457919841544634,0.0395219701062154,2025-03,0.55,0,0,160986.26923076922,0,0,4.217898747374582,RS003,NORMAL
6840867016380066,1,0,63,F,RS002,Z00.0,93.99,2,1,0,2005062,2024-11-02,2025-03-21,manual,700000,2.8643742857142858,2005062.0,139,4,0,128.0,33,31,1.0391230455674134,0.0743096816817533,2025-03,0.3214285714285714,0,0,64679.41935483871,0,0,4.200547839995615,RS002,MEDIUM
6738251208699809,1,0,78,M,RS009,K21.0,45.16,2,4,1,6828320,2025-03-06,2025-03-21,auto,1400000,4.877371428571428,1707080.0,15,2,0,60.0,33,32,1.0155684623586911,0.0697072330380116,2025-03,-0.0294117647058823,0,0,213385.0,0,0,4.197279633467612,RS009,MEDIUM
6181172426207288,0,1,90,F,RS009,H25.9,13.5,1,2,0,5002401,2025-01-17,2025-03-21,manual,7500000,0.6669868,2501200.5,63,0,0,0.0,33,32,1.0155684623586911,0.1211282228773097,2025-03,-0.0294117647058823,0,0,156325.03125,0,0,4.197279633467612,RS009,NORMAL
5556693730990013,0,1,20,M,RS001,I25.1,36.15,3,4,1,1311184,2024-10-07,2025-03-21,auto,5000000,0.2622368,327796.0,165,6,0,0.0,44,41,1.131614360602141,0.0623019607607048,2025-03,-0.1999999999999999,0,0,31980.09756097561,0,0,4.185516708138293,RS001,NORMAL
9407839972700139,1,0,80,M,RS002,I25.1,36.15,1,4,1,9901035,2024-05-06,2025-03-21,auto,5000000,1.980207,2475258.75,319,4,0,44.0,33,31,1.0391230455674134,0.0747764102960191,2025-03,0.3214285714285714,0,0,319388.22580645164,0,0,4.200547839995615,RS002,NORMAL
3059375334204064,0,1,8,M,RS006,R10.4,87.09,1,1,1,3002687,2024-11-15,2025-03-21,manual,1200000,2.5022391666666666,3002687.0,126,2,0,73.0,39,31,0.9368320528657004,0.1147411470785841,2025-03,0.6086956521739131,0,0,96860.87096774194,0,0,4.176435992934502,RS006,MEDIUM
6476747739829272,1,1,20,F,RS010,N39.0,57.94,1,3,0,3273931,2024-09-21,2025-03-21,auto,2200000,1.4881504545454545,1091310.3333333333,181,4,0,77.0,35,28,0.8937543008399227,0.0698525459347555,2025-03,0.09375,0,0,116926.10714285714,0,0,4.194546355512187,RS004,NORMAL
5377350750677917,0,1,87,F,RS010,E66.9,99.28,2,2,6,7160842,2024-03-22,2025-03-21,auto,1000000,7.160842,3580421.0,364,1,0,0.0,35,28,0.8937543008399227,0.1479618572458253,2025-03,0.09375,0,0,255744.3571428572,0,0,4.194546355512187,RS010,MEDIUM
0673374816293677,1,1,81,M,RS010,E11,99.1,3,4,4,9973936,2025-02-18,2025-03-21,auto,2500000,3.9895744,2493484.0,31,8,1,14.0,35,28,0.8937543008399227,0.0252089812252746,2025-03,0.09375,0,0,356212.0,0,0,4.194546355512187,RS010,MEDIUM
7370205258922667,1,1,40,M,RS003,K21.0,45.16,3,1,1,5358145,2024-11-08,2025-03-21,manual,1400000,3.8272464285714287,5358145.0,133,3,0,157.0,27,26,0.8457919841544634,0.1158663899337931,2025-03,0.55,0,0,206082.5,0,0,4.217898747374582,RS003,MEDIUM
3439461404879970,1,0,44,F,RS002,H25.9,13.1,2,2,0,5802071,2024-11-08,2025-03-21,auto,7500000,0.7736094666666666,2901035.5,133,4,0,0.0,33,31,1.0391230455674134,0.1479308509959083,2025-03,0.3214285714285714,0,0,187163.5806451613,0,0,4.200547839995615,RS002,NORMAL
5223021224632928,1,1,65,F,RS002,Z00.0,93.99,3,4,1,2475824,2025-01-28,2025-03-21,manual,700000,3.5368914285714284,618956.0,52,3,0,0.0,33,31,1.0391230455674134,0.1198755438023873,2025-03,0.3214285714285714,0,0,79865.29032258065,0,0,4.200547839995615,RS002,MEDIUM
9206978035566899,1,0,2,F,RS009,O80,72.0,1,1,3,898961,2024-08-10,2025-03-21,manual,3500000,0.256846,898961.0,223,2,0,0.0,33,32,1.0155684623586911,0.0776065548919788,2025-03,-0.0294117647058823,0,0,28092.53125,0,0,4.197279633467612,RS009,NORMAL
9201150147980678,1,1,73,M,RS003,I10,99.04,3,4,2,3891374,2024-03-15,2025-03-21,auto,2000000,1.945687,972843.5,371,5,0,0.0,27,26,0.8457919841544634,0.0865888497056476,2025-03,0.55,0,0,149668.23076923078,0,0,4.217898747374582,RS003,NORMAL
4729771751692047,1,1,32,M,RS004,K29.7,45.16,1,4,0,9150635,2024-09-07,2025-03-21,manual,1700000,5.382726470588235,2287658.75,195,0,0,0.0,37,37,1.1389042610267026,0.0770894761623872,2025-03,-0.0714285714285714,0,0,247314.45945945947,0,0,4.188037474678279,RS004,MEDIUM
5243252278618393,0,1,84,M,RS005,K29.7,45.16,3,1,2,1066115,2024-09-23,2025-03-21,auto,1700000,0.6271264705882353,1066115.0,179,2,0,0.0,36,35,1.0680975958504708,0.0621865340227944,2025-03,-0.088235294117647,0,0,30460.42857142857,0,0,4.221995428937814,RS005,NORMAL
4252525526263830,0,1,53,F,RS005,A09,45.23,2,4,2,5449590,2024-05-09,2025-03-21,manual,1300000,4.191992307692308,1362397.5,316,5,0,162.0,36,35,1.0680975958504708,0.1027286565993386,2025-03,-0.088235294117647,0,0,155702.57142857142,0,0,4.221995428937814,RS005,HIGH
6525350322602392,1,1,28,M,RS007,Z00.0,93.99,1,1,0,9795358,2024-12-05,2025-03-21,auto,700000,13.993368571428572,9795358.0,106,5,0,205.0,19,17,0.90376814931519,0.1310125746784408,2025-03,0.0416666666666667,0,0,576197.5294117647,0,0,4.2002148790873735,RS007,MEDIUM
6118312882326426,1,1,45,F,RS004,J18.9,93.94,2,4,1,8884023,2024-05-29,2025-03-21,auto,4200000,2.115243571428572,2221005.75,296,5,0,0.0,37,37,1.1389042610267026,0.1301059510469178,2025-03,-0.0714285714285714,0,0,240108.72972972973,0,0,4.188037474678279,RS004,NORMAL
7886983865318938,1,1,70,M,RS008,J18.9,96.04,1,1,1,6052720,2025-02-04,2025-03-22,manual,4200000,1.4411238095238097,6052720.0,46,2,0,255.0,37,34,1.0265457874193042,0.0950559421585568,2025-03,0.8,0,0,178021.17647058822,0,0,4.132381893114696,RS008,NORMAL
7915765655931487,0,1,80,M,RS010,R50.9,99.19,3,2,0,7930084,2024-09-11,2025-03-22,auto,1000000,7.930084,3965042.0,192,4,0,0.0,37,30,0.8937543008399227,0.1066721512015393,2025-03,0.09375,0,0,264336.13333333336,0,0,4.194546355512187,RS010,HIGH
0567665094814298,1,1,54,M,RS010,R10.4,45.23,2,4,1,8344095,2024-07-08,2025-03-22,auto,1200000,6.9534125,2086023.75,257,5,0,31.0,37,30,0.8937543008399227,0.0397896678091926,2025-03,0.09375,0,0,278136.5,0,0,4.194546355512187,RS010,MEDIUM
2781943886548829,1,0,12,F,RS009,R10.4,45.23,3,4,0,846180,2024-03-08,2025-03-22,manual,1200000,0.70515,211545.0,379,2,1,28.0,36,33,1.0155684623586911,0.0883730549971897,2025-03,-0.0294117647058823,0,0,25641.81818181818,0,0,4.197279633467612,RS009,NORMAL
8088580042537141,1,1,14,M,RS009,E11,99.1,1,4,2,6200573,2024-08-17,2025-03-22,manual,2500000,2.4802292,1550143.25,217,5,1,10.0,36,33,1.0155684623586911,0.1251439277851496,2025-03,-0.0294117647058823,0,0,187896.15151515152,0,0,4.197279633467612,RS009,NORMAL
3986029374732558,1,0,73,M,RS008,O80,72.0,2,4,2,922933,2024-07-17,2025-03-22,manual,3500000,0.2636951428571428,230733.25,248,4,0,199.0,37,34,1.0265457874193042,0.1284622234474218,2025-03,0.8,0,0,27145.08823529412,0,0,4.132381893114696,RS008,NORMAL
2646930161489450,0,1,67,M,RS009,E66.9,99.28,3,2,2,1650473,2024-12-12,2025-03-22,auto,1000000,1.650473,825236.5,100,8,0,239.0,36,33,1.0155684623586911,0.0677542669860463,2025-03,-0.0294117647058823,0,0,50014.333333333336,0,0,4.197279633467612,RS009,NORMAL
7959702629151186,0,1,66,M,RS003,R50.9,99.19,1,3,1,6695621,2024-06-28,2025-03-22,auto,1000000,6.695621,2231873.6666666665,267,1,0,0.0,28,27,0.8457919841544634,0.1084296112970859,2025-03,0.55,0,0,247985.9629629629,0,0,4.217898747374582,RS003,MEDIUM
6979995941258665,1,1,17,F,RS002,J18.9,96.04,1,3,0,3524610,2025-02-26,2025-03-22,auto,4200000,0.8391928571428572,1174870.0,24,3,0,84.0,32,30,1.0391230455674134,0.0343616347070813,2025-03,0.3214285714285714,0,0,117487.0,0,0,4.200547839995615,RS002,NORMAL
0074593099459362,1,1,53,M,RS009,Z00.0,93.99,2,1,0,1185004,2024-05-17,2025-03-22,auto,700000,1.6928628571428572,1185004.0,309,3,0,120.0,36,33,1.0155684623586911,0.0689047609400508,2025-03,-0.0294117647058823,0,0,35909.21212121212,0,0,4.197279633467612,RS009,NORMAL
1717134770253599,1,1,30,F,RS002,K29.7,45.16,3,1,2,8323550,2024-02-01,2025-03-22,manual,1700000,4.896205882352941,8323550.0,415,2,0,164.0,32,30,1.0391230455674134,0.1158856992065559,2025-03,0.3214285714285714,0,0,277451.6666666667,0,0,4.200547839995615,RS002,MEDIUM
3970197232080283,1,1,8,M,RS008,Z00.0,93.99,3,4,1,3520041,2024-12-03,2025-03-22,manual,700000,5.02863,880010.25,109,3,0,0.0,37,34,1.0265457874193042,0.1037080344188094,2025-03,0.8,0,0,103530.61764705884,0,0,4.132381893114696,RS008,MEDIUM
1962910109636021,0,1,90,F,RS008,E66.9,99.28,3,3,1,6423061,2024-07-15,2025-03-22,auto,1000000,6.423061,2141020.333333333,250,1,0,0.0,37,34,1.0265457874193042,0.0348155653255013,2025-03,0.8,0,0,188913.5588235294,0,0,4.132381893114696,RS008,MEDIUM
3853110597860758,1,1,25,M,RS006,M54.5,93.39,2,3,0,5718970,2025-01-31,2025-03-22,manual,1800000,3.177205555555556,1906323.3333333333,50,4,0,0.0,39,31,0.9368320528657004,0.0620589536231138,2025-03,0.6086956521739131,0,0,184482.90322580645,0,0,4.176435992934502,RS006,MEDIUM
3547174386777341,1,1,35,F,RS004,J45.9,93.96,1,4,2,7310486,2024-01-02,2025-03-22,manual,2300000,3.178472173913044,1827621.5,445,3,0,35.0,37,37,1.1389042610267026,0.1361017266754039,2025-03,-0.0714285714285714,0,0,197580.7027027027,0,0,4.188037474678279,RS004,MEDIUM
9393823443913568,0,1,8,M,RS008,I25.1,36.15,2,1,3,7074539,2024-12-24,2025-03-22,auto,5000000,1.4149078,7074539.0,88,5,0,157.0,37,34,1.0265457874193042,0.1040329587796515,2025-03,0.8,0,0,208074.67647058825,0,0,4.132381893114696,RS008,NORMAL
4989988882592368,1,0,7,F,RS002,Z34.0,73.0,1,4,4,2765612,2024-11-26,2025-03-22,auto,800000,3.457015,691403.0,116,4,0,109.0,32,30,1.0391230455674134,0.0510410289498793,2025-03,0.3214285714285714,0,0,92187.06666666668,0,0,4.200547839995615,RS002,HIGH
5684584675729210,1,1,41,M,RS006,M54.5,93.39,3,4,0,9789832,2025-03-07,2025-03-24,manual,1800000,5.438795555555555,2447458.0,17,5,0,165.0,37,29,0.9368320528657004,0.106457278570862,2025-03,0.6086956521739131,0,0,337580.4137931034,0,0,4.176435992934502,RS006,MEDIUM
5019660706350533,0,1,70,F,RS010,R50.9,99.19,2,3,0,1791524,2024-02-14,2025-03-24,manual,1000000,1.791524,597174.6666666666,404,5,0,89.0,36,30,0.8937543008399227,0.0569574775824097,2025-03,0.09375,0,0,59717.46666666667,0,0,4.194546355512187,RS010,NORMAL
3492025524091001,1,0,42,F,RS008,J00,93.9,1,3,0,784104,2024-12-06,2025-03-24,manual,500000,1.568208,261368.0,108,6,0,51.0,38,35,1.0265457874193042,0.0795872523254198,2025-03,0.8,0,0,22402.97142857143,0,0,4.132381893114696,RS008,NORMAL
6551677932525974,0,1,86,M,RS002,M54.5,93.39,2,2,2,6842604,2024-03-25,2025-03-24,manual,1800000,3.801446666666666,3421302.0,364,3,0,41.0,36,32,1.0391230455674134,0.0503690076364882,2025-03,0.3214285714285714,0,0,213831.375,0,0,4.200547839995615,RS002,HIGH
7543249735035842,1,0,52,F,RS008,J45.9,93.96,2,3,1,7694125,2024-07-11,2025-03-24,manual,2300000,3.345271739130435,2564708.333333333,256,5,0,87.0,38,35,1.0265457874193042,0.0244689915857242,2025-03,0.8,0,0,219832.14285714287,0,0,4.132381893114696,RS008,HIGH
6115881525948628,1,1,39,M,RS002,H25.9,13.1,3,1,0,9495967,2024-07-31,2025-03-24,auto,7500000,1.2661289333333334,9495967.0,236,3,1,9.0,36,32,1.0391230455674134,0.0585200556592787,2025-03,0.3214285714285714,0,0,296748.96875,0,0,4.200547839995615,RS002,NORMAL
5642264161625919,1,1,75,M,RS002,R10.4,45.23,1,3,0,2462991,2024-08-30,2025-03-24,auto,1200000,2.0524925,820997.0,206,2,0,0.0,36,32,1.0391230455674134,0.0573410689150306,2025-03,0.3214285714285714,0,0,76968.46875,0,0,4.200547839995615,RS002,NORMAL
5882037382651154,1,1,74,M,RS005,H25.9,13.5,1,1,0,1813772,2024-06-05,2025-03-24,auto,7500000,0.2418362666666666,1813772.0,292,3,0,0.0,33,32,1.0680975958504708,0.0550365420979954,2025-03,-0.088235294117647,0,0,56680.375,0,0,4.221995428937814,RS005,NORMAL
6972176147787868,0,0,4,F,RS008,J18.9,93.94,2,1,0,1711568,2024-07-15,2025-03-24,auto,4200000,0.4075161904761905,1711568.0,252,6,0,41.0,38,35,1.0265457874193042,0.0887319515849268,2025-03,0.8,0,0,48901.94285714286,0,0,4.132381893114696,RS008,MEDIUM
1869366304469810,0,1,66,M,RS002,E66.9,99.28,1,3,1,5439057,2024-07-09,2025-03-24,auto,1000000,5.439057,1813019.0,258,3,1,13.0,36,32,1.0391230455674134,0.0661008804933009,2025-03,0.3214285714285714,0,0,169970.53125,0,0,4.200547839995615,RS002,HIGH
3879706923493545,1,1,84,M,RS009,O80,72.0,1,1,2,9214046,2025-02-06,2025-03-24,manual,3500000,2.632584571428572,9214046.0,46,5,1,16.0,33,30,1.0155684623586911,0.0670298805499335,2025-03,-0.0294117647058823,0,0,307134.86666666664,0,0,4.197279633467612,RS009,NORMAL
0035668332822258,1,0,17,F,RS004,Z34.0,73.0,3,4,1,1195418,2024-10-28,2025-03-24,manual,800000,1.4942725,298854.5,147,2,0,0.0,39,38,1.1389042610267026,0.0281194871704792,2025-03,-0.0714285714285714,0,0,31458.36842105263,0,0,4.188037474678279,RS004,NORMAL
7204848919566770,1,0,55,F,RS004,M54.5,93.39,3,1,2,6534332,2025-03-18,2025-03-24,auto,1800000,3.6301844444444447,6534332.0,6,5,1,6.0,39,38,1.1389042610267026,0.0863562235705502,2025-03,-0.0714285714285714,0,0,171956.1052631579,1,1,4.188037474678279,RS004,HIGH
6368083962193216,0,1,85,M,RS004,J45.9,93.96,2,2,2,7735646,2025-01-18,2025-03-24,manual,2300000,3.363324347826087,3867823.0,65,5,0,0.0,39,38,1.1389042610267026,0.0782814771980248,2025-03,-0.0714285714285714,0,0,203569.63157894736,0,0,4.188037474678279,RS004,HIGH
3960286269178819,1,1,76,M,RS004,R50.9,99.19,1,1,0,7000627,2024-07-13,2025-03-24,auto,1000000,7.000627,7000627.0,254,2,0,49.0,39,38,1.1389042610267026,0.1348504191881878,2025-03,-0.0714285714285714,0,0,184227.02631578947,0,0,4.188037474678279,RS004,MEDIUM
5880119983006952,1,1,82,M,RS001,O80,72.0,2,3,1,4209079,2024-11-07,2025-03-24,auto,3500000,1.202594,1403026.3333333333,137,3,0,0.0,40,37,1.131614360602141,0.1170438826653431,2025-03,-0.1999999999999999,0,0,113758.8918918919,0,0,4.185516708138293,RS001,NORMAL
9977956565515420,1,1,64,F,RS006,J00,93.9,1,2,1,2480735,2024-08-27,2025-03-25,manual,500000,4.96147,1240367.5,210,6,0,246.0,38,30,0.9368320528657004,0.0923551957052799,2025-03,0.6086956521739131,0,0,82691.16666666667,0,0,4.176435992934502,RS001,MEDIUM
5268194515341869,1,1,37,M,RS001,J18.9,93.94,1,2,1,1611050,2024-06-11,2025-03-25,manual,4200000,0.3835833333333333,805525.0,287,5,0,0.0,41,38,1.131614360602141,0.1044522768761379,2025-03,-0.1999999999999999,0,0,42396.05263157895,0,0,4.185516708138293,RS001,NORMAL
8497982321560447,1,0,56,F,RS004,E66.9,99.28,1,2,2,3334212,2024-05-29,2025-03-25,manual,1000000,3.334212,1667106.0,300,5,0,124.0,40,39,1.1389042610267026,0.1014570264421173,2025-03,-0.0714285714285714,0,0,85492.61538461539,0,0,4.188037474678279,RS004,HIGH
6227300849406605,0,1,52,F,RS002,R10.4,87.09,1,4,0,6721718,2024-09-21,2025-03-25,auto,1200000,5.601431666666667,1680429.5,185,6,1,6.0,38,33,1.0391230455674134,0.025472114652727,2025-03,0.3214285714285714,0,0,203688.42424242423,1,1,4.200547839995615,RS002,HIGH
9400692603642319,1,1,53,F,RS002,K29.7,45.16,3,4,1,4740771,2025-01-07,2025-03-25,auto,1700000,2.788688823529412,1185192.75,77,1,0,0.0,38,33,1.0391230455674134,0.0223236115153437,2025-03,0.3214285714285714,0,0,143659.72727272726,0,0,4.200547839995615,RS002,NORMAL
1265114964492096,1,1,24,F,RS007,Z34.0,73.0,1,1,2,1027864,2024-04-01,2025-03-25,auto,800000,1.28483,1027864.0,358,4,1,14.0,18,16,0.90376814931519,0.0217197456776882,2025-03,0.0416666666666667,0,0,64241.5,0,0,4.2002148790873735,RS007,NORMAL
0830934471641562,1,1,70,F,RS003,O80,72.0,2,2,2,571330,2024-10-08,2025-03-25,manual,3500000,0.1632371428571428,285665.0,168,4,0,326.0,28,27,0.8457919841544634,0.0254174770783099,2025-03,0.55,0,0,21160.37037037037,0,0,4.217898747374582,RS003,NORMAL
0073075960064860,1,0,46,F,RS005,J45.9,93.96,2,3,2,4462963,2025-02-04,2025-03-25,auto,2300000,1.9404186956521736,1487654.3333333333,49,6,0,136.0,34,33,1.0680975958504708,0.0448204560593136,2025-03,-0.088235294117647,0,0,135241.30303030304,0,0,4.221995428937814,RS005,NORMAL
4809536727004661,1,1,46,F,RS008,Z00.0,93.99,2,4,0,3196058,2024-06-20,2025-03-26,auto,700000,4.565797142857143,799014.5,279,3,0,0.0,40,37,1.0265457874193042,0.103065192856527,2025-03,0.8,0,0,86379.94594594595,0,0,4.132381893114696,RS008,MEDIUM
6528030147928783,0,1,30,M,RS008,J18.9,93.94,1,2,0,5170650,2024-04-16,2025-03-26,manual,4200000,1.231107142857143,2585325.0,344,2,0,0.0,40,37,1.0265457874193042,0.0305881376758506,2025-03,0.8,0,0,139747.2972972973,0,0,4.132381893114696,RS008,NORMAL
6468365133375780,1,0,83,M,RS002,Z00.0,93.99,1,2,0,1940538,2025-02-07,2025-03-26,manual,700000,2.772197142857143,970269.0,47,2,0,0.0,38,32,1.0391230455674134,0.1484039106656841,2025-03,0.3214285714285714,0,0,60641.8125,0,0,4.200547839995615,RS002,MEDIUM
1250458991857109,1,0,67,F,RS009,J00,93.9,3,4,0,5549213,2024-02-27,2025-03-26,manual,500000,11.098426,1387303.25,393,7,0,113.0,33,29,1.0155684623586911,0.0881531136699057,2025-03,-0.0294117647058823,0,0,191352.1724137931,0,0,4.197279633467612,RS009,HIGH
4675563490293494,1,1,90,F,RS007,K21.0,45.16,3,4,0,9765359,2025-03-18,2025-03-26,auto,1400000,6.975256428571429,2441339.75,8,4,0,0.0,20,18,0.90376814931519,0.1200275353248024,2025-03,0.0416666666666667,0,0,542519.9444444445,0,0,4.2002148790873735,RS007,MEDIUM
3254151096670571,1,0,70,M,RS007,J45.9,93.96,3,2,0,2042119,2025-02-18,2025-03-26,auto,2300000,0.8878778260869565,1021059.5,36,1,0,71.0,20,18,0.90376814931519,0.0865314593540324,2025-03,0.0416666666666667,0,0,113451.05555555556,0,0,4.2002148790873735,RS007,NORMAL
7260672358332250,1,0,60,F,RS008,K29.7,45.16,3,4,0,8151217,2025-02-20,2025-03-26,manual,1700000,4.794833529411765,2037804.25,34,6,0,47.0,40,37,1.0265457874193042,0.076551897264229,2025-03,0.8,0,0,220303.16216216216,0,0,4.132381893114696,RS008,HIGH
6316736861878312,1,1,42,F,RS010,N39.0,57.98,2,2,0,1040970,2025-02-04,2025-03-26,manual,2200000,0.4731681818181818,520485.0,50,6,0,0.0,36,30,0.8937543008399227,0.0961511752210362,2025-03,0.09375,0,0,34699.0,0,0,4.194546355512187,RS010,NORMAL
6859008503910194,0,1,51,F,RS004,R50.9,99.19,2,4,0,4885934,2024-12-30,2025-03-26,manual,1000000,4.885934,1221483.5,86,3,0,173.0,42,41,1.1389042610267026,0.1404297388749112,2025-03,-0.0714285714285714,0,0,119169.12195121952,0,0,4.188037474678279,RS004,HIGH
6492230574670109,1,1,36,M,RS009,J18.9,93.94,1,2,1,3105302,2024-04-05,2025-03-26,manual,4200000,0.7393576190476191,1552651.0,355,8,1,16.0,33,29,1.0155684623586911,0.1071945523075381,2025-03,-0.0294117647058823,0,0,107079.37931034484,0,0,4.197279633467612,RS009,NORMAL
6967751291864984,1,1,6,M,RS002,E11,99.1,3,3,1,8955571,2024-01-16,2025-03-26,auto,2500000,3.5822284,2985190.333333333,435,5,1,19.0,38,32,1.0391230455674134,0.0756105073856621,2025-03,0.3214285714285714,0,0,279861.59375,0,0,4.200547839995615,RS002,MEDIUM
8571711790200830,1,1,50,F,RS002,O80,72.0,3,4,1,6257695,2024-01-20,2025-03-26,manual,3500000,1.787912857142857,1564423.75,431,6,0,180.0,38,32,1.0391230455674134,0.0699624641307586,2025-03,0.3214285714285714,0,0,195552.96875,0,0,4.200547839995615,RS002,NORMAL
3857188412076817,1,0,87,M,RS001,J18.9,93.94,1,3,1,3704152,2024-12-16,2025-03-26,auto,4200000,0.8819409523809524,1234717.3333333333,100,3,0,41.0,40,37,1.131614360602141,0.1303990433642431,2025-03,-0.1999999999999999,0,0,100112.2162162162,0,0,4.185516708138293,RS001,NORMAL
7554000018774508,0,1,40,M,RS004,R50.9,99.19,2,4,0,4321339,2024-12-03,2025-03-26,manual,1000000,4.321339,1080334.75,113,6,0,75.0,42,41,1.1389042610267026,0.0224850922758693,2025-03,-0.0714285714285714,0,0,105398.51219512196,0,0,4.188037474678279,RS004,HIGH
8019789750485204,1,1,9,F,RS003,R10.4,87.09,2,3,0,2824970,2024-09-20,2025-03-27,auto,1200000,2.3541416666666666,941656.6666666666,188,0,0,0.0,26,25,0.8457919841544634,0.0310229620859544,2025-03,0.55,0,0,112998.8,0,0,4.217898747374582,RS003,NORMAL
4862135644456267,1,1,79,M,RS002,O80,72.0,1,4,3,8010519,2025-01-25,2025-03-27,auto,3500000,2.288719714285714,2002629.75,61,3,0,194.0,37,31,1.0391230455674134,0.108354146750099,2025-03,0.3214285714285714,0,0,258403.83870967745,0,0,4.200547839995615,RS002,NORMAL
9214532694438167,1,0,18,M,RS009,E66.9,99.28,3,3,1,8406152,2024-11-22,2025-03-27,auto,1000000,8.406152,2802050.6666666665,125,3,0,234.0,35,30,1.0155684623586911,0.056077964637311,2025-03,-0.0294117647058823,0,0,280205.06666666665,0,0,4.197279633467612,RS009,HIGH
8746775700561102,1,1,22,M,RS008,K21.0,45.16,1,4,2,1734017,2024-04-24,2025-03-27,manual,1400000,1.2385835714285711,433504.25,337,7,1,16.0,43,39,1.0265457874193042,0.0373441236180169,2025-03,0.8,0,0,44461.97435897436,0,0,4.132381893114696,RS003,NORMAL
4736925328653281,1,1,10,M,RS008,I10,99.04,1,1,4,1672915,2024-08-13,2025-03-27,manual,2000000,0.8364575,1672915.0,226,3,0,98.0,43,39,1.0265457874193042,0.0909056335275227,2025-03,0.8,0,0,42895.256410256414,0,0,4.132381893114696,RS008,NORMAL
4203956225951371,1,1,87,M,RS008,R50.9,99.19,2,2,0,1374793,2024-05-27,2025-03-27,auto,1000000,1.374793,687396.5,304,2,1,19.0,43,39,1.0265457874193042,0.058045162696763,2025-03,0.8,0,0,35251.10256410256,0,0,4.132381893114696,RS008,NORMAL
2373856542486538,0,1,57,M,RS009,K21.0,45.16,1,1,0,4112632,2025-01-13,2025-03-27,manual,1400000,2.937594285714286,4112632.0,73,5,1,10.0,35,30,1.0155684623586911,0.0550271280194751,2025-03,-0.0294117647058823,0,0,137087.73333333334,0,0,4.197279633467612,RS009,MEDIUM
5245956282140742,1,1,64,F,RS007,I10,99.04,2,3,5,2273090,2024-11-29,2025-03-27,auto,2000000,1.136545,757696.6666666666,118,4,0,161.0,20,19,0.90376814931519,0.1415234172740618,2025-03,0.0416666666666667,0,0,119636.31578947368,0,0,4.2002148790873735,RS007,NORMAL
9098795917075574,1,1,9,F,RS006,E66.9,99.28,1,3,6,5409225,2024-12-11,2025-03-27,manual,1000000,5.409225,1803075.0,106,3,0,0.0,39,31,0.9368320528657004,0.0645550203056279,2025-03,0.6086956521739131,0,0,174491.12903225806,0,0,4.176435992934502,RS006,MEDIUM
9031034793383396,0,1,53,F,RS010,M54.5,93.39,2,4,0,2814534,2024-12-19,2025-03-27,manual,1800000,1.56363,703633.5,98,7,0,0.0,34,29,0.8937543008399227,0.0779448767173729,2025-03,0.09375,0,0,97052.89655172414,0,0,4.194546355512187,RS010,MEDIUM
6282537592461841,0,0,34,M,RS010,J45.9,93.96,1,3,0,1636072,2024-01-03,2025-03-27,manual,2300000,0.711335652173913,545357.3333333334,449,2,0,0.0,34,29,0.8937543008399227,0.0962798280197968,2025-03,0.09375,0,0,56416.27586206896,0,0,4.194546355512187,RS010,MEDIUM
4089367439635600,0,1,29,F,RS004,R10.4,45.23,3,4,0,5181809,2024-05-01,2025-03-28,manual,1200000,4.318174166666667,1295452.25,331,1,0,211.0,41,40,1.1389042610267026,0.1094038655159728,2025-03,-0.0714285714285714,0,0,129545.225,0,0,4.188037474678279,RS004,MEDIUM
