NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio,avg_cost_per_procedure,verification_delay_days,duplicate_ID_count,duplicate_ID_count_month,time_between_admissions,num_claims_last_30d_by_provider,num_unique_patients_last_30d,provider_claim_rate_vs_peer,claim_rejection_rate_provider,year_month,month_over_month_claim_growth,sudden_spike_flag,new_provider_month_flag,avg_claim_per_patient,claim_fragmentation,claim_fragmentation_score,service_mix_index
7991896135964677,1,0,23,M,RS009,J45.9,93.96,1,1,0,7887267,2024-03-21,2024-08-21,auto,2300000,3.4292465217391306,7887267.0,153,4,0,100.0,17,15,1.0155684623586911,0.06839992281449621,2024-08,-0.05555555555555558,0,0,525817.8,0,0,4.197279633467612
8552871560518504,1,1,20,M,RS009,Z34.0,73.0,1,1,2,4444346,2024-08-15,2024-08-21,auto,800000,5.5554325,4444346.0,6,7,0,0.0,17,15,1.0155684623586911,0.05310628956569505,2024-08,-0.05555555555555558,0,0,296289.73333333334,0,0,4.197279633467612
8323890495103520,0,1,13,M,RS010,Z00.0,93.99,2,3,1,7081116,2024-08-10,2024-08-22,manual,700000,10.11588,2360372.0,12,5,0,0.0,14,14,0.8937543008399227,0.044843730949848844,2024-08,0.6666666666666667,0,0,505794.0,0,0,4.194546355512187
2270053787197770,0,0,74,F,RS009,J45.9,93.96,2,3,3,6552789,2024-06-22,2024-08-22,auto,2300000,2.849038695652174,2184263.0,61,5,0,0.0,19,17,1.0155684623586911,0.08356362043699878,2024-08,-0.05555555555555558,0,0,385458.17647058825,0,0,4.197279633467612
4108041382339678,1,1,5,F,RS004,Z34.0,73.0,1,2,3,7687394,2024-05-04,2024-08-22,auto,800000,9.6092425,3843697.0,110,3,0,0.0,16,15,1.1389042610267026,0.11129363958411637,2024-08,0.4545454545454546,0,0,512492.93333333335,0,0,4.1880374746782785
2402606470461297,1,0,57,M,RS009,N39.0,57.98,3,2,2,7333899,2024-01-22,2024-08-22,manual,2200000,3.3335904545454547,3666949.5,213,5,0,0.0,19,17,1.0155684623586911,0.0729630245761091,2024-08,-0.05555555555555558,0,0,431405.82352941175,0,0,4.197279633467612
0624490712469711,1,1,40,M,RS003,Z00.0,93.99,1,2,0,3344276,2024-06-28,2024-08-22,manual,700000,4.777537142857143,1672138.0,55,3,0,0.0,7,7,0.8457919841544634,0.05420463408840957,2024-08,-0.33333333333333337,0,0,477753.71428571426,0,0,4.217898747374582
1252742332606624,0,0,48,M,RS010,J18.9,96.04,3,1,0,9087117,2024-07-15,2024-08-22,auto,4200000,2.1635992857142856,9087117.0,38,2,0,0.0,14,14,0.8937543008399227,0.13127027464686872,2024-08,0.6666666666666667,0,0,649079.7857142857,0,0,4.194546355512187
3258444071717633,1,0,47,M,RS010,J45.9,93.96,2,3,1,1688501,2024-05-02,2024-08-22,manual,2300000,0.7341308695652173,562833.6666666666,112,3,0,0.0,14,14,0.8937543008399227,0.07650815928114113,2024-08,0.6666666666666667,0,0,120607.21428571429,0,0,4.194546355512187
5439027553348790,0,1,1,M,RS010,M54.5,93.39,2,1,0,9494368,2024-05-13,2024-08-22,auto,1800000,5.274648888888889,9494368.0,101,4,0,0.0,14,14,0.8937543008399227,0.045069149162491925,2024-08,0.6666666666666667,0,0,678169.1428571428,0,0,4.194546355512187
6486974534734204,1,1,69,M,RS001,A09,45.23,1,2,4,1703567,2024-08-19,2024-08-22,manual,1300000,1.3104361538461538,851783.5,3,5,0,0.0,12,11,1.131614360602141,0.060522439891623425,2024-08,0.0,0,0,154869.72727272726,0,0,4.185516708138293
1144026668555637,1,0,81,M,RS007,M54.5,93.39,2,4,1,8235852,2024-01-19,2024-08-23,manual,1800000,4.575473333333333,2058963.0,217,6,0,0.0,12,12,0.90376814931519,0.06718776925250332,2024-08,0.46153846153846145,0,0,686321.0,0,0,4.2002148790873735
5418188134217819,1,1,36,F,RS005,H25.9,13.5,2,4,0,1538607,2024-04-15,2024-08-23,auto,7500000,0.2051476,384651.75,130,5,0,0.0,14,13,1.0680975958504708,0.08962199593435743,2024-08,-0.08333333333333337,0,0,118354.38461538461,0,0,4.221995428937814
8893924231794477,1,1,16,F,RS005,Z03.8,93.91,1,3,0,5725837,2024-05-06,2024-08-23,manual,1200000,4.771530833333333,1908612.3333333333,109,3,1,14.0,14,13,1.0680975958504708,0.06639517677224432,2024-08,-0.08333333333333337,0,0,440449.0,0,0,4.221995428937814
4180101645269836,0,1,16,F,RS008,Z03.8,93.91,1,3,0,908989,2024-04-10,2024-08-23,auto,1200000,0.7574908333333333,302996.3333333333,135,3,0,0.0,15,14,1.0265457874193042,0.04199104619951463,2024-08,0.41666666666666674,0,0,64927.78571428572,0,0,4.132381893114696
9188980948286496,0,1,17,F,RS002,Z00.0,93.99,3,2,0,3099336,2024-06-11,2024-08-23,auto,700000,4.4276228571428575,1549668.0,73,3,0,206.0,18,18,1.0391230455674134,0.09579540292606,2024-08,0.0,0,0,172185.33333333334,0,0,4.200547839995615
8966805201641659,1,0,28,M,RS001,Z34.0,73.0,1,1,3,9174579,2024-02-17,2024-08-23,manual,800000,11.46822375,9174579.0,188,4,0,0.0,11,10,1.131614360602141,0.08760884275311541,2024-08,0.0,0,0,917457.9,0,0,4.185516708138293
3808948296098706,1,0,6,M,RS008,J45.9,93.96,2,4,1,5706575,2024-03-29,2024-08-23,manual,2300000,2.481119565217391,1426643.75,147,3,0,0.0,15,14,1.0265457874193042,0.07273388372814088,2024-08,0.41666666666666674,0,0,407612.5,0,0,4.132381893114696
3666213973413878,0,1,46,F,RS006,K29.7,45.16,2,1,1,5826838,2024-03-23,2024-08-23,manual,1700000,3.4275517647058824,5826838.0,153,2,0,0.0,17,17,0.9368320528657003,0.12473434469723446,2024-08,0.23076923076923084,0,0,342755.17647058825,0,0,4.176435992934502
5936992247522874,1,1,44,M,RS002,H25.9,13.5,2,4,0,681997,2024-01-31,2024-08-23,manual,7500000,0.09093293333333333,170499.25,205,7,0,0.0,18,18,1.0391230455674134,0.04358660656167365,2024-08,0.0,0,0,37888.72222222222,0,0,4.200547839995615
4446720547167035,0,1,81,M,RS006,H25.9,13.5,3,2,0,6942209,2024-02-06,2024-08-24,auto,7500000,0.9256278666666666,3471104.5,200,4,0,0.0,16,16,0.9368320528657003,0.049161412650958414,2024-08,0.23076923076923084,0,0,433888.0625,0,0,4.176435992934502
8040716160541472,1,1,22,F,RS007,M54.5,93.39,1,1,2,5877447,2024-05-21,2024-08-24,manual,1800000,3.2652483333333335,5877447.0,95,5,0,0.0,13,13,0.90376814931519,0.13430634230041089,2024-08,0.46153846153846145,0,0,452111.3076923077,0,0,4.2002148790873735
8706521065904296,1,1,57,M,RS008,M54.5,93.39,2,2,1,6282523,2024-08-12,2024-08-24,auto,1800000,3.4902905555555557,3141261.5,12,5,0,123.0,16,15,1.0265457874193042,0.14706935321389952,2024-08,0.41666666666666674,0,0,418834.86666666664,0,0,4.132381893114696
1493419468448991,1,1,5,F,RS003,J18.9,93.94,2,1,1,7586454,2024-06-20,2024-08-24,auto,4200000,1.8062985714285715,7586454.0,65,3,0,0.0,8,8,0.8457919841544634,0.06681773297129748,2024-08,-0.33333333333333337,0,0,948306.75,0,0,4.217898747374582
3818358499646171,0,0,54,M,RS010,E66.9,99.28,1,4,3,5054315,2024-08-05,2024-08-24,manual,1000000,5.054315,1263578.75,19,3,0,0.0,14,14,0.8937543008399227,0.11993934349375085,2024-08,0.6666666666666667,0,0,361022.5,0,0,4.194546355512187
2322050433883594,1,1,82,F,RS005,R10.4,87.09,1,4,0,2909337,2024-07-29,2024-08-24,manual,1200000,2.4244475,727334.25,26,0,0,0.0,16,15,1.0680975958504708,0.06599259063573669,2024-08,-0.08333333333333337,0,0,193955.8,0,0,4.221995428937814
4983776683889957,1,1,45,F,RS005,E11,99.1,2,1,0,4198184,2024-01-19,2024-08-24,auto,2500000,1.6792736,4198184.0,218,1,0,0.0,16,15,1.0680975958504708,0.1277122277277906,2024-08,-0.08333333333333337,0,0,279878.93333333335,0,0,4.221995428937814
4513786726789087,1,0,32,M,RS006,O80,72.0,1,2,2,4761732,2024-02-19,2024-08-26,manual,3500000,1.3604948571428572,2380866.0,189,2,0,0.0,16,16,0.9368320528657003,0.1262496905877208,2024-08,0.23076923076923084,0,0,297608.25,0,0,4.176435992934502
6298405903376682,1,1,80,M,RS007,N39.0,57.94,1,2,3,8742925,2024-01-16,2024-08-26,manual,2200000,3.9740568181818183,4371462.5,223,7,1,112.0,15,14,0.90376814931519,0.11429830803053148,2024-08,0.46153846153846145,0,0,624494.6428571428,0,0,4.2002148790873735
6298405903376682,1,1,80,M,RS007,N39.0,57.94,1,1,2,3200212,2024-01-31,2024-08-26,manual,2200000,1.4546418181818181,3200212.0,208,7,1,0.0,15,14,0.90376814931519,0.034636760648795284,2024-08,0.46153846153846145,0,0,228586.57142857142,0,0,4.2002148790873735
3993497940265172,0,1,12,F,RS002,K29.7,45.16,3,1,2,6465695,2024-01-22,2024-08-26,manual,1700000,3.80335,6465695.0,217,6,0,0.0,16,16,1.0391230455674134,0.07478519157702473,2024-08,0.0,0,0,404105.9375,0,0,4.200547839995615
8399802278259272,1,1,85,F,RS009,N39.0,57.98,2,2,1,6774536,2024-01-20,2024-08-26,manual,2200000,3.0793345454545453,3387268.0,219,3,0,0.0,18,16,1.0155684623586911,0.038483578930355714,2024-08,-0.05555555555555558,0,0,423408.5,0,0,4.197279633467612
1153292039224282,1,1,27,M,RS009,M54.5,93.39,1,1,0,3694802,2024-02-17,2024-08-26,auto,1800000,2.0526677777777778,3694802.0,191,1,0,0.0,18,16,1.0155684623586911,0.027270425516669337,2024-08,-0.05555555555555558,0,0,230925.125,0,0,4.197279633467612
8807876339093834,1,1,31,F,RS001,O80,72.0,3,1,2,1848993,2024-08-09,2024-08-26,manual,3500000,0.5282837142857143,1848993.0,17,6,0,0.0,11,10,1.131614360602141,0.09107233631462636,2024-08,0.0,0,0,184899.3,0,0,4.185516708138293
0837377191805336,1,1,83,M,RS009,Z00.0,93.99,3,1,0,5569512,2024-06-08,2024-08-26,auto,700000,7.956445714285715,5569512.0,79,5,0,48.0,18,16,1.0155684623586911,0.14825403380131244,2024-08,-0.05555555555555558,0,0,348094.5,0,0,4.197279633467612
0099053261288775,1,1,46,F,RS006,E66.9,99.28,1,4,1,2217311,2024-06-08,2024-08-26,auto,1000000,2.217311,554327.75,79,0,0,0.0,16,16,0.9368320528657003,0.04939027923137315,2024-08,0.23076923076923084,0,0,138581.9375,0,0,4.176435992934502
8669915468258561,0,1,8,F,RS010,J00,93.9,2,3,1,4399766,2024-06-29,2024-08-26,auto,500000,8.799532,1466588.6666666667,58,2,0,0.0,15,15,0.8937543008399227,0.05452638777995679,2024-08,0.6666666666666667,0,0,293317.73333333334,0,0,4.194546355512187
3243438170546401,1,1,64,F,RS006,E66.9,99.28,3,2,1,2172184,2024-05-18,2024-08-27,auto,1000000,2.172184,1086092.0,101,4,0,0.0,17,17,0.9368320528657003,0.14095179462201232,2024-08,0.23076923076923084,0,0,127775.5294117647,0,0,4.176435992934502
4657436164816575,1,1,82,M,RS010,R10.4,45.23,2,4,0,3850715,2024-08-20,2024-08-27,auto,1200000,3.2089291666666666,962678.75,7,4,0,143.0,16,16,0.8937543008399227,0.11974034124069899,2024-08,0.6666666666666667,0,0,240669.6875,0,0,4.194546355512187
7487553448839459,0,1,39,F,RS003,Z00.0,93.99,1,3,0,7277154,2024-06-14,2024-08-27,auto,700000,10.395934285714286,2425718.0,74,2,0,0.0,8,8,0.8457919841544634,0.031393557079299014,2024-08,-0.33333333333333337,0,0,909644.25,0,0,4.217898747374582
1513790145967014,1,1,69,F,RS007,Z34.0,73.0,1,2,4,9394409,2024-01-23,2024-08-27,auto,800000,11.74301125,4697204.5,217,6,0,0.0,16,15,0.90376814931519,0.07301114447280115,2024-08,0.46153846153846145,0,0,626293.9333333333,0,0,4.2002148790873735
8807876339093834,1,1,31,F,RS001,O80,72.0,3,4,1,6522484,2024-04-29,2024-08-27,auto,3500000,1.8635668571428572,1630621.0,120,6,1,1.0,13,11,1.131614360602141,0.1460460016093926,2024-08,0.0,0,0,592953.0909090909,1,3,4.185516708138293
4124204508930280,1,1,65,M,RS001,Z03.8,93.91,3,4,1,7231265,2024-01-05,2024-08-27,auto,1200000,6.0260541666666665,1807816.25,235,6,0,88.0,13,11,1.131614360602141,0.04403107921831852,2024-08,0.0,0,0,657387.7272727273,0,0,4.185516708138293
4776656184534322,1,0,85,F,RS001,N39.0,57.94,1,2,0,5667662,2024-04-09,2024-08-28,manual,2200000,2.57621,2833831.0,141,2,0,0.0,14,12,1.131614360602141,0.1207672670369449,2024-08,0.0,0,0,472305.1666666667,0,0,4.185516708138293
3358180556372134,0,0,7,F,RS010,I10,99.04,2,1,2,4585288,2024-01-17,2024-08-28,manual,2000000,2.292644,4585288.0,224,4,0,0.0,15,15,0.8937543008399227,0.04676535039965792,2024-08,0.6666666666666667,0,0,305685.86666666664,0,0,4.194546355512187
6525350322602392,1,1,28,M,RS007,R10.4,87.09,1,4,2,8241569,2024-08-03,2024-08-28,manual,1200000,6.8679741666666665,2060392.25,25,5,0,182.0,18,17,0.90376814931519,0.026135571220659272,2024-08,0.46153846153846145,0,0,484798.17647058825,0,0,4.2002148790873735
1520714846199201,0,1,77,F,RS007,M54.5,93.39,2,1,1,1795454,2024-07-10,2024-08-28,auto,1800000,0.9974744444444444,1795454.0,49,6,0,55.0,18,17,0.90376814931519,0.13522944705481843,2024-08,0.46153846153846145,0,0,105614.94117647059,0,0,4.2002148790873735
9557635511730605,1,1,15,F,RS008,J45.9,93.96,2,3,3,1128283,2024-01-27,2024-08-28,manual,2300000,0.4905578260869565,376094.3333333333,214,5,0,0.0,15,14,1.0265457874193042,0.13093123426665618,2024-08,0.41666666666666674,0,0,80591.64285714286,0,0,4.132381893114696
7155919342337187,1,1,35,F,RS010,Z34.0,73.0,3,1,2,795107,2024-03-02,2024-08-29,auto,800000,0.99388375,795107.0,180,1,0,0.0,15,15,0.8937543008399227,0.06181922793117023,2024-08,0.6666666666666667,0,0,53007.13333333333,0,0,4.194546355512187
4089367439635600,0,1,29,F,RS004,R10.4,87.09,1,1,0,2010256,2024-04-27,2024-08-29,manual,1200000,1.6752133333333334,2010256.0,124,1,0,0.0,14,14,1.1389042610267026,0.14906618906987915,2024-08,0.4545454545454546,0,0,143589.7142857143,0,0,4.1880374746782785
6222322694942392,1,1,16,M,RS008,A09,45.23,2,2,0,9555985,2024-05-02,2024-08-29,auto,1300000,7.350757692307693,4777992.5,119,3,0,0.0,17,16,1.0265457874193042,0.09842190494892389,2024-08,0.41666666666666674,0,0,597249.0625,0,0,4.132381893114696
4340669572950009,1,1,3,F,RS008,O80,72.0,2,2,4,1647196,2024-04-20,2024-08-29,manual,3500000,0.4706274285714286,823598.0,131,2,0,0.0,17,16,1.0265457874193042,0.08478329367825084,2024-08,0.41666666666666674,0,0,102949.75,0,0,4.132381893114696
6092388103827119,1,1,88,F,RS002,J18.9,96.04,2,1,0,1271219,2024-04-01,2024-08-29,auto,4200000,0.30267119047619045,1271219.0,150,4,0,75.0,17,17,1.0391230455674134,0.13604732244000672,2024-08,0.0,0,0,74777.58823529411,0,0,4.200547839995615
5561331914707570,1,1,74,F,RS002,R10.4,45.23,3,1,0,3104998,2024-02-03,2024-08-30,auto,1200000,2.5874983333333335,3104998.0,209,2,0,0.0,16,16,1.0391230455674134,0.12626766302599732,2024-08,0.0,0,0,194062.375,0,0,4.200547839995615
8323820778376259,1,1,48,M,RS005,Z34.0,73.0,3,2,2,9857568,2024-05-31,2024-08-30,manual,800000,12.32196,4928784.0,91,3,0,0.0,11,10,1.0680975958504708,0.12260807028155914,2024-08,-0.08333333333333337,0,0,985756.8,0,0,4.221995428937814
4325980198805127,1,0,22,F,RS004,E11,99.1,3,4,1,4438396,2024-01-09,2024-08-31,auto,2500000,1.7753584,1109599.0,235,1,0,0.0,16,16,1.1389042610267026,0.037093585586737615,2024-08,0.4545454545454546,0,0,277399.75,0,0,4.1880374746782785
1313611684213715,1,1,9,M,RS007,O80,72.0,3,2,4,3473110,2024-04-03,2024-08-31,manual,3500000,0.9923171428571429,1736555.0,150,7,0,0.0,19,18,0.90376814931519,0.14498416055346644,2024-08,0.46153846153846145,0,0,192950.55555555556,0,0,4.2002148790873735
2797110441803199,0,1,90,F,RS003,R50.9,99.19,3,3,0,8587236,2024-04-29,2024-08-31,auto,1000000,8.587236,2862412.0,124,3,0,0.0,8,8,0.8457919841544634,0.14180451699403818,2024-08,-0.33333333333333337,0,0,1073404.5,0,0,4.217898747374582
9460133744519164,0,1,39,F,RS007,E11,99.1,1,4,1,1067313,2024-06-03,2024-08-31,manual,2500000,0.4269252,266828.25,89,2,0,0.0,19,18,0.90376814931519,0.10207887709363897,2024-08,0.46153846153846145,0,0,59295.166666666664,0,0,4.2002148790873735
9958327336498786,0,1,32,F,RS004,N39.0,57.98,3,3,2,7092267,2024-06-28,2024-08-31,auto,2200000,3.2237577272727274,2364089.0,64,4,0,0.0,16,16,1.1389042610267026,0.05571509831753754,2024-08,0.4545454545454546,0,0,443266.6875,0,0,4.1880374746782785
4282157632154773,1,1,79,F,RS006,A09,45.23,2,3,1,5281698,2024-02-02,2024-08-31,manual,1300000,4.062844615384615,1760566.0,211,3,0,31.0,14,14,0.9368320528657003,0.03239691976549046,2024-08,0.23076923076923084,0,0,377264.14285714284,0,0,4.176435992934502
2189849099081889,1,0,42,M,RS007,H25.9,13.4,2,1,0,9843604,2024-03-13,2024-08-31,auto,7500000,1.3124805333333334,9843604.0,171,4,0,0.0,19,18,0.90376814931519,0.10829113388154317,2024-08,0.46153846153846145,0,0,546866.8888888889,0,0,4.2002148790873735
8577595612094907,1,1,83,F,RS006,H25.9,13.5,2,1,0,3381753,2024-05-10,2024-09-02,manual,7500000,0.4509004,3381753.0,115,4,0,0.0,15,15,0.9368320528657003,0.06386905626534976,2024-09,-0.0625,0,0,225450.2,0,0,4.176435992934502
5068811175483453,1,0,16,F,RS006,Z34.0,73.0,3,1,2,4218502,2024-06-12,2024-09-02,auto,800000,5.2731275,4218502.0,82,5,0,0.0,15,15,0.9368320528657003,0.07850762312540929,2024-09,-0.0625,0,0,281233.4666666667,0,0,4.176435992934502
6209494305721231,1,0,54,F,RS005,H25.9,13.4,3,2,0,3504545,2024-06-07,2024-09-02,auto,7500000,0.46727266666666667,1752272.5,87,4,0,0.0,12,11,1.0680975958504708,0.06001345811849694,2024-09,1.0,0,0,318595.0,0,0,4.221995428937814
5791777114261611,1,0,90,F,RS003,K21.0,45.16,3,4,1,6954435,2024-07-23,2024-09-02,auto,1400000,4.967453571428571,1738608.75,41,4,0,0.0,9,9,0.8457919841544634,0.09199429129260892,2024-09,1.25,0,0,772715.0,0,0,4.217898747374582
4272631961327563,0,1,61,M,RS007,I10,99.04,3,2,4,8661920,2024-05-16,2024-09-03,auto,2000000,4.33096,4330960.0,110,4,0,0.0,20,19,0.90376814931519,0.05517270334343888,2024-09,0.0,0,0,455890.5263157895,0,0,4.2002148790873735
0172339358491304,1,0,49,M,RS008,A09,45.23,1,3,1,4580417,2024-06-22,2024-09-03,auto,1300000,3.523397692307692,1526805.6666666667,73,3,0,0.0,17,16,1.0265457874193042,0.0495439369627561,2024-09,0.0,0,0,286276.0625,0,0,4.132381893114696
1066832594969276,0,1,56,M,RS005,K29.7,45.16,2,2,0,1944883,2024-04-16,2024-09-03,manual,1700000,1.1440488235294117,972441.5,140,1,0,0.0,13,12,1.0680975958504708,0.1387924977035237,2024-09,1.0,0,0,162073.58333333334,0,0,4.221995428937814
5936992247522874,1,1,44,M,RS002,H25.9,13.4,3,4,0,3839921,2024-06-15,2024-09-04,auto,7500000,0.5119894666666667,959980.25,81,7,1,12.0,18,17,1.0391230455674134,0.06443625572072388,2024-09,-0.0625,0,0,225877.70588235295,0,0,4.200547839995615
7531794404588024,0,0,22,M,RS007,I25.1,36.15,3,4,3,2839473,2024-05-01,2024-09-04,auto,5000000,0.5678946,709868.25,126,4,0,0.0,22,21,0.90376814931519,0.1424675685335174,2024-09,0.0,0,0,135213.0,0,0,4.2002148790873735
8428382365331610,0,1,67,M,RS004,I10,99.04,3,4,1,1733668,2024-08-26,2024-09-04,manual,2000000,0.866834,433417.0,9,6,0,0.0,13,13,1.1389042610267026,0.07129488982769404,2024-09,-0.1875,0,0,133359.07692307694,0,0,4.1880374746782785
3986029374732558,1,0,73,M,RS008,O80,72.0,2,3,3,5773006,2024-07-01,2024-09-04,manual,3500000,1.6494302857142857,1924335.3333333333,65,4,0,0.0,17,16,1.0265457874193042,0.0906923191509271,2024-09,0.0,0,0,360812.875,0,0,4.132381893114696
7768280343339046,1,0,85,F,RS006,O80,72.0,3,2,2,3216425,2024-05-24,2024-09-04,manual,3500000,0.9189785714285714,1608212.5,103,3,0,0.0,17,17,0.9368320528657003,0.03085823890840244,2024-09,-0.0625,0,0,189201.4705882353,0,0,4.176435992934502
6980702514899927,1,1,89,F,RS002,I25.1,36.15,2,4,1,9495155,2024-04-08,2024-09-04,auto,5000000,1.899031,2373788.75,149,4,0,0.0,18,17,1.0391230455674134,0.05372504634606802,2024-09,-0.0625,0,0,558538.5294117647,0,0,4.200547839995615
6184082623055333,0,1,42,M,RS006,O80,72.0,2,1,2,3447995,2024-07-05,2024-09-04,auto,3500000,0.9851414285714286,3447995.0,61,2,0,53.0,17,17,0.9368320528657003,0.13318949920946713,2024-09,-0.0625,0,0,202823.23529411765,0,0,4.176435992934502
4363963140898618,1,1,19,F,RS007,E66.9,99.28,3,1,4,1184997,2024-01-24,2024-09-04,manual,1000000,1.184997,1184997.0,224,2,0,0.0,22,21,0.90376814931519,0.052342932536093026,2024-09,0.0,0,0,56428.42857142857,0,0,4.2002148790873735
7356070297812652,1,1,71,M,RS007,J18.9,93.94,2,1,0,2790495,2024-05-09,2024-09-05,auto,4200000,0.6644035714285714,2790495.0,119,8,0,113.0,24,22,0.90376814931519,0.12081568857346993,2024-09,0.0,0,0,126840.68181818182,0,0,4.2002148790873735
2206487531427005,1,0,90,M,RS001,Z00.0,93.99,2,2,0,2780369,2024-01-13,2024-09-05,auto,700000,3.9719557142857145,1390184.5,236,4,0,0.0,13,11,1.131614360602141,0.14213486240334458,2024-09,0.41666666666666674,0,0,252760.81818181818,0,0,4.185516708138293
8669915468258561,0,1,8,F,RS010,J00,93.9,3,3,3,7253634,2024-07-17,2024-09-05,auto,500000,14.507268,2417878.0,50,2,1,10.0,16,14,0.8937543008399227,0.14112508521799721,2024-09,-0.06666666666666665,0,0,518116.71428571426,0,0,4.194546355512187
3528767056847118,1,0,63,F,RS010,N39.0,57.94,3,3,1,1585785,2024-03-27,2024-09-05,manual,2200000,0.7208113636363637,528595.0,162,2,0,0.0,16,14,0.8937543008399227,0.14261546046014859,2024-09,-0.06666666666666665,0,0,113270.35714285714,0,0,4.194546355512187
3358180556372134,0,0,7,F,RS010,I25.1,36.15,2,3,5,7811297,2024-08-16,2024-09-05,manual,5000000,1.5622594,2603765.6666666665,20,4,1,8.0,16,14,0.8937543008399227,0.08051330641716092,2024-09,-0.06666666666666665,0,0,557949.7857142857,0,0,4.194546355512187
6129030711175311,1,1,57,M,RS009,O80,72.0,3,2,1,3918220,2024-06-29,2024-09-05,manual,3500000,1.1194914285714286,1959110.0,68,2,0,0.0,12,12,1.0155684623586911,0.026867366208118325,2024-09,0.0,0,0,326518.3333333333,0,0,4.197279633467612
5177232162896585,1,0,34,F,RS007,K21.0,45.16,1,1,1,4131566,2024-06-14,2024-09-05,manual,1400000,2.9511185714285713,4131566.0,83,3,1,27.0,24,22,0.90376814931519,0.058775419050435956,2024-09,0.0,0,0,187798.45454545456,0,0,4.2002148790873735
7196613456778908,1,1,18,F,RS003,J45.9,93.96,2,2,0,4633215,2024-07-04,2024-09-05,auto,2300000,2.014441304347826,2316607.5,63,5,0,213.0,10,10,0.8457919841544634,0.05971816038554306,2024-09,1.25,0,0,463321.5,0,0,4.217898747374582
3365828762666386,1,1,77,F,RS002,H25.9,13.4,2,3,0,8528248,2024-05-28,2024-09-05,manual,7500000,1.1370997333333333,2842749.3333333335,100,4,0,0.0,16,15,1.0391230455674134,0.0693600130617447,2024-09,-0.0625,0,0,568549.8666666667,0,0,4.200547839995615
8669133342632378,0,1,24,F,RS007,Z34.0,73.0,2,4,1,7236211,2024-02-14,2024-09-05,manual,800000,9.04526375,1809052.75,204,2,0,0.0,24,22,0.90376814931519,0.0711058337669203,2024-09,0.0,0,0,328918.6818181818,0,0,4.2002148790873735
1086363277947963,1,1,72,F,RS002,E11,99.1,1,2,5,2487848,2024-01-10,2024-09-06,manual,2500000,0.9951392,1243924.0,240,2,0,0.0,16,15,1.0391230455674134,0.09673834252692501,2024-09,-0.0625,0,0,165856.53333333333,0,0,4.200547839995615
2011200014076145,1,1,1,F,RS007,Z00.0,93.99,1,4,0,9595771,2024-02-26,2024-09-06,manual,700000,13.708244285714287,2398942.75,193,4,1,22.0,24,21,0.90376814931519,0.038103029202011515,2024-09,0.0,0,0,456941.4761904762,0,0,4.2002148790873735
9415904837885328,1,0,27,F,RS010,E11,99.1,3,4,0,607261,2024-04-24,2024-09-06,auto,2500000,0.2429044,151815.25,135,5,0,31.0,18,16,0.8937543008399227,0.04689334380489742,2024-09,-0.06666666666666665,0,0,37953.8125,0,0,4.194546355512187
9864465826280716,1,1,50,M,RS010,I25.1,36.15,3,2,1,3536210,2024-08-21,2024-09-06,manual,5000000,0.707242,1768105.0,16,2,0,0.0,18,16,0.8937543008399227,0.06656847536159946,2024-09,-0.06666666666666665,0,0,221013.125,0,0,4.194546355512187
9372761545840578,0,1,18,M,RS009,Z03.8,93.91,2,3,0,1410121,2024-05-08,2024-09-06,auto,1200000,1.1751008333333333,470040.3333333333,121,6,0,0.0,13,13,1.0155684623586911,0.027086206063783546,2024-09,0.0,0,0,108470.84615384616,0,0,4.197279633467612
2781943886548829,1,0,12,F,RS009,Z03.8,93.91,2,3,0,7807728,2024-07-03,2024-09-06,manual,1200000,6.50644,2602576.0,65,2,0,0.0,13,13,1.0155684623586911,0.10135935534770886,2024-09,0.0,0,0,600594.4615384615,0,0,4.197279633467612
6428102438434685,1,1,46,F,RS008,R10.4,45.23,3,4,0,1103157,2024-02-23,2024-09-06,auto,1200000,0.9192975,275789.25,196,2,0,0.0,16,15,1.0265457874193042,0.11034611730579186,2024-09,0.0,0,0,73543.8,0,0,4.132381893114696
9747574226192097,1,1,74,M,RS005,I10,99.04,3,3,4,9022229,2024-03-02,2024-09-07,manual,2000000,4.5111145,3007409.6666666665,189,3,0,0.0,15,14,1.0680975958504708,0.062476530463905305,2024-09,1.0,0,0,644444.9285714285,0,0,4.221995428937814
2924248664807510,1,1,86,M,RS005,I25.1,36.15,2,2,0,3362629,2024-06-29,2024-09-07,manual,5000000,0.6725258,1681314.5,70,4,0,0.0,15,14,1.0680975958504708,0.14386595221032578,2024-09,1.0,0,0,240187.7857142857,0,0,4.221995428937814
9097259862591078,0,0,89,M,RS006,Z34.0,73.0,1,4,2,986993,2024-04-27,2024-09-07,auto,800000,1.23374125,246748.25,133,4,0,0.0,18,18,0.9368320528657003,0.04744637253254486,2024-09,-0.0625,0,0,54832.944444444445,0,0,4.176435992934502
1564957148400074,0,0,72,M,RS009,O80,72.0,1,3,2,7371296,2024-08-30,2024-09-07,manual,3500000,2.1060845714285716,2457098.6666666665,8,5,0,0.0,13,13,1.0155684623586911,0.12873716585889602,2024-09,0.0,0,0,567022.7692307692,0,0,4.197279633467612
